read_id	true_pos	found_pos	mismatch	status
39138	591081	591081	0	correct
39139	861789	861789	0	correct
39140	481877	481877	0	correct
39141	204235	204235	0	correct
39142	977929	977929	0	correct
39143	719757	719757	0	correct
39144	846183	846183	1	correct
39145	289092	289092	0	correct
39146	454816	454816	0	correct
39147	683452	683452	0	correct
39148	775120	775120	0	correct
39149	665786	665786	0	correct
39150	193033	193033	1	correct
39151	272422	272422	0	correct
39152	562320	562320	0	correct
39153	234381	234381	0	correct
39154	74616	74616	0	correct
39155	103934	103934	0	correct
39156	348078	348078	0	correct
39157	50538	50538	0	correct
39158	225855	225855	0	correct
39159	858426	858426	0	correct
39160	718888	718888	0	correct
39161	49847	49847	1	correct
39162	490076	490076	0	correct
39163	88738	88738	0	correct
39164	751048	751048	0	correct
39165	238845	238845	0	correct
39166	515280	515280	0	correct
39167	887632	887632	0	correct
39168	86481	86481	0	correct
39169	332930	332930	0	correct
39170	735346	735346	0	correct
39171	191793	191793	0	correct
39172	833205	833205	0	correct
39173	715534	715534	0	correct
39174	903505	903505	0	correct
39175	319060	319060	0	correct
39176	571975	571975	1	correct
39177	333356	333356	0	correct
39178	753563	753563	0	correct
39179	738955	738955	0	correct
39180	752022	752022	0	correct
39181	251645	251645	0	correct
39182	155745	155745	0	correct
39183	896734	896734	0	correct
39184	164215	164215	0	correct
39185	561405	561405	0	correct
39186	70883	70883	0	correct
39187	537816	530046	0	wrong
39188	319904	319904	0	correct
39189	264744	264744	1	correct
39190	473494	473494	0	correct
39191	835070	835070	0	correct
39192	997868	997868	0	correct
39193	572732	572732	0	correct
39194	430980	430980	0	correct
39195	155512	155512	0	correct
39196	726221	726221	0	correct
39197	206292	206292	0	correct
39198	693376	693376	0	correct
39199	468242	468242	0	correct
39200	204476	204476	0	correct
39201	779619	779619	0	correct
39202	58505	58505	0	correct
39203	939268	939268	0	correct
39204	545990	545990	0	correct
39205	663479	663479	0	correct
39206	700285	700285	0	correct
39207	506128	506128	0	correct
39208	998222	998222	0	correct
39209	250724	250724	0	correct
39210	358600	358600	0	correct
39211	672848	672848	0	correct
39212	896338	896338	0	correct
39213	982211	872861	0	wrong
39214	381921	381921	0	correct
39215	476208	476208	0	correct
39216	689391	689391	0	correct
39217	162137	162137	0	correct
39218	598235	598235	0	correct
39219	103337	103337	0	correct
39220	52977	52977	0	correct
39221	269248	269248	0	correct
39222	78386	78386	0	correct
39223	569425	569425	1	correct
39224	20763	20763	0	correct
39225	946777	946777	0	correct
39226	370823	370823	0	correct
39227	299156	299156	0	correct
39228	745779	745779	0	correct
39229	305382	305382	0	correct
39230	172750	172750	0	correct
39231	481165	481165	0	correct
39232	605835	605835	0	correct
39233	918515	918515	0	correct
39234	288819	288819	0	correct
39235	419042	419042	0	correct
39236	796969	796969	0	correct
39237	223222	223222	0	correct
39238	798372	798372	1	correct
39239	163126	163126	0	correct
39240	775392	775392	0	correct
39241	457002	457002	0	correct
39242	524818	524818	0	correct
39243	800654	800654	0	correct
39244	284558	284558	0	correct
39245	291343	291343	0	correct
39246	809420	809420	1	correct
39247	512507	512507	0	correct
39248	186095	186095	0	correct
39249	602990	602990	0	correct
39250	289751	289751	0	correct
39251	450457	450457	0	correct
39252	183942	183942	0	correct
39253	191684	191684	0	correct
39254	674190	674190	0	correct
39255	921718	921718	0	correct
39256	686216	686216	0	correct
39257	565432	565432	0	correct
39258	652491	652491	0	correct
39259	729113	729113	0	correct
39260	415589	415589	0	correct
39261	636024	636024	0	correct
39262	100168	100168	0	correct
39263	998019	998019	0	correct
39264	911143	911143	0	correct
39265	456296	456296	0	correct
39266	507716	507716	0	correct
39267	424960	424960	0	correct
39268	406960	406960	0	correct
39269	360129	360129	0	correct
39270	588807	588807	0	correct
39271	361617	361617	0	correct
39272	192784	192784	0	correct
39273	275762	275762	0	correct
39274	132544	132544	0	correct
39275	980601	980601	0	correct
39276	405513	405513	0	correct
39277	870756	870756	0	correct
39278	227214	227214	0	correct
39279	316663	316663	0	correct
39280	244283	244283	0	correct
39281	305220	305220	0	correct
39282	892485	892485	0	correct
39283	103530	103530	0	correct
39284	530743	534628	0	wrong
39285	877005	877005	0	correct
39286	483455	483455	0	correct
39287	371755	371755	0	correct
39288	689459	689459	0	correct
39289	572598	572598	0	correct
39290	951520	951520	0	correct
39291	900351	900351	1	correct
39292	112195	112195	0	correct
39293	408088	408088	0	correct
39294	833510	833510	0	correct
39295	806844	806844	0	correct
39296	584002	584002	0	correct
39297	430273	430273	0	correct
39298	146161	146161	0	correct
39299	700920	700920	0	correct
39300	297140	297140	0	correct
39301	431171	431171	0	correct
39302	482347	482347	0	correct
39303	392747	392747	0	correct
39304	691157	691157	0	correct
39305	990680	990680	0	correct
39306	242599	242599	0	correct
39307	612332	612332	0	correct
39308	534863	534863	0	correct
39309	367380	367380	0	correct
39310	684651	684651	0	correct
39311	257812	257812	0	correct
39312	448727	448727	0	correct
39313	39765	39765	0	correct
39314	863000	863000	0	correct
39315	706545	706545	0	correct
39316	869433	869433	0	correct
39317	372146	372146	0	correct
39318	470677	470677	0	correct
39319	821230	821230	0	correct
39320	972897	972897	0	correct
39321	363857	363857	0	correct
39322	75582	75582	0	correct
39323	373318	373318	0	correct
39324	3362	3362	0	correct
39325	779158	779158	0	correct
39326	380657	380657	0	correct
39327	489452	489452	0	correct
39328	601079	601079	0	correct
39329	884869	884869	0	correct
39330	629181	629181	0	correct
39331	590118	590118	0	correct
39332	476431	476431	0	correct
39333	240637	240637	0	correct
39334	124879	124879	0	correct
39335	568255	568255	0	correct
39336	170492	170492	0	correct
39337	4001	4001	0	correct
39338	852123	852123	0	correct
39339	312388	312388	0	correct
39340	867885	867885	0	correct
39341	207946	207946	0	correct
39342	673878	673878	0	correct
39343	654168	654168	0	correct
39344	664198	664198	0	correct
39345	136034	136034	0	correct
39346	597664	597664	0	correct
39347	290089	290089	0	correct
39348	202919	202919	0	correct
39349	331298	331298	0	correct
39350	428238	428238	0	correct
39351	3293	3293	0	correct
39352	695874	695874	0	correct
39353	46765	46765	0	correct
39354	537236	533351	0	wrong
39355	311117	311117	0	correct
39356	18579	18579	0	correct
39357	222350	222350	0	correct
39358	953529	953529	0	correct
39359	116903	116903	0	correct
39360	844791	844791	0	correct
39361	154157	154157	0	correct
39362	260537	260537	0	correct
39363	835512	835512	0	correct
39364	616441	616441	0	correct
39365	683299	683299	0	correct
39366	923212	923212	0	correct
39367	484103	484103	0	correct
39368	96008	96008	0	correct
39369	908848	908848	0	correct
39370	503014	503014	0	correct
39371	29551	29551	0	correct
39372	456229	456229	0	correct
39373	344924	344924	0	correct
39374	410193	410193	0	correct
39375	823359	823359	0	correct
39376	835564	835564	0	correct
39377	628270	628270	0	correct
39378	380635	380635	0	correct
39379	981658	981658	0	correct
39380	63661	63661	0	correct
39381	944487	944487	0	correct
39382	65835	65835	0	correct
39383	169937	169937	0	correct
39384	42743	42743	0	correct
39385	971958	971958	0	correct
39386	409133	409133	0	correct
39387	945507	945507	0	correct
39388	718385	718385	0	correct
39389	373600	373600	0	correct
39390	203716	203716	0	correct
39391	982851	982851	0	correct
39392	646449	646449	0	correct
39393	35843	35843	0	correct
39394	687068	687068	0	correct
39395	660731	660731	0	correct
39396	255194	255194	0	correct
39397	266140	266140	0	correct
39398	600540	600540	0	correct
39399	129459	129459	0	correct
39400	684848	684848	0	correct
39401	577518	577518	0	correct
39402	466600	466600	0	correct
39403	306341	306341	0	correct
39404	336706	336706	0	correct
39405	666806	666806	0	correct
39406	619133	619133	0	correct
39407	539965	539965	0	correct
39408	977818	977818	0	correct
39409	392578	392578	0	correct
39410	426829	426829	0	correct
39411	181816	181816	0	correct
39412	391723	391723	0	correct
39413	601232	601232	0	correct
39414	464253	464253	0	correct
39415	829206	829206	0	correct
39416	76216	76216	0	correct
39417	599987	599987	0	correct
39418	553147	553147	0	correct
39419	610504	610504	0	correct
39420	328687	328687	0	correct
39421	511822	511822	0	correct
39422	121418	121418	0	correct
39423	388228	388228	0	correct
39424	466243	466243	0	correct
39425	457444	457444	0	correct
39426	3383	3383	0	correct
39427	989513	648290	0	wrong
39428	401773	401773	0	correct
39429	749646	749646	0	correct
39430	105732	105732	0	correct
39431	430546	430546	0	correct
39432	24292	24292	0	correct
39433	457283	457283	0	correct
39434	824451	824451	0	correct
39435	499617	499617	0	correct
39436	916222	916222	0	correct
39437	659295	659295	0	correct
39438	207668	207668	0	correct
39439	465944	465944	0	correct
39440	539282	539282	0	correct
39441	686159	686159	0	correct
39442	277950	277950	0	correct
39443	329178	329178	0	correct
39444	493563	493563	0	correct
39445	410627	410627	0	correct
39446	436618	436618	0	correct
39447	864028	864028	0	correct
39448	269043	269043	0	correct
39449	328896	328896	0	correct
39450	700373	700373	0	correct
39451	964408	964408	0	correct
39452	126487	126487	0	correct
39453	172499	172499	0	correct
39454	53071	53071	0	correct
39455	241672	241672	0	correct
39456	767653	767653	0	correct
39457	463666	463666	0	correct
39458	665910	665910	0	correct
39459	797385	797385	0	correct
39460	498511	498511	0	correct
39461	731554	731554	0	correct
39462	467776	467776	0	correct
39463	174460	174460	0	correct
39464	497396	497396	0	correct
39465	236678	236678	0	correct
39466	437011	437011	0	correct
39467	575246	575246	0	correct
39468	392880	392880	0	correct
39469	295156	295156	0	correct
39470	499676	499676	0	correct
39471	422313	422313	0	correct
39472	528499	532384	0	wrong
39473	486580	486580	1	correct
39474	691882	691882	0	correct
39475	594228	594228	0	correct
39476	711186	711186	0	correct
39477	251044	251044	0	correct
39478	377618	377618	0	correct
39479	163135	163135	0	correct
39480	413528	413528	0	correct
39481	398551	398551	0	correct
39482	373686	373686	0	correct
39483	82023	82023	0	correct
39484	536520	532635	0	wrong
39485	526749	526749	0	correct
39486	453340	453340	1	correct
39487	839580	839580	0	correct
39488	889570	889570	0	correct
39489	118972	118972	0	correct
39490	696341	696341	0	correct
39491	112727	112727	0	correct
39492	898630	898630	0	correct
39493	80215	80215	0	correct
39494	709116	709116	0	correct
39495	847836	847836	0	correct
39496	970963	970963	0	correct
39497	80702	80702	0	correct
39498	635718	635718	0	correct
39499	983433	983433	0	correct
39500	963522	963522	0	correct
39501	358320	358320	0	correct
39502	158165	158165	0	correct
39503	328752	328752	0	correct
39504	52476	52476	0	correct
39505	91629	91629	0	correct
39506	579108	579108	0	correct
39507	585624	585624	0	correct
39508	983464	983464	0	correct
39509	585865	585865	0	correct
39510	417593	417593	0	correct
39511	493791	493791	0	correct
39512	212037	212037	0	correct
39513	311011	311011	0	correct
39514	521526	521526	0	correct
39515	368570	368570	0	correct
39516	648779	648779	0	correct
39517	320494	320494	0	correct
39518	315169	315169	0	correct
39519	426134	426134	0	correct
39520	714748	714748	0	correct
39521	341778	341778	0	correct
39522	975086	975086	0	correct
39523	675497	675497	0	correct
39524	896937	896937	0	correct
39525	295777	295777	0	correct
39526	291576	291576	0	correct
39527	350828	350828	0	correct
39528	326714	326714	0	correct
39529	435447	435447	0	correct
39530	371530	371530	0	correct
39531	3961	3961	0	correct
39532	394541	394541	0	correct
39533	492068	492068	0	correct
39534	100316	100316	0	correct
39535	255812	255812	0	correct
39536	761940	761940	0	correct
39537	56148	56148	0	correct
39538	365328	365328	0	correct
39539	910994	910994	0	correct
39540	879794	646993	0	wrong
39541	322409	322409	0	correct
39542	926913	926913	0	correct
39543	426072	426072	0	correct
39544	24430	24430	0	correct
39545	827319	827319	0	correct
39546	988474	988474	0	correct
39547	166784	166784	0	correct
39548	710002	710002	0	correct
39549	850284	850284	0	correct
39550	520377	520377	0	correct
39551	241630	241630	0	correct
39552	389516	389516	0	correct
39553	589020	589020	0	correct
39554	518503	518503	0	correct
39555	685658	685658	0	correct
39556	324615	324615	0	correct
39557	904987	904987	0	correct
39558	622669	622669	0	correct
39559	607620	607620	0	correct
39560	92977	92977	0	correct
39561	453218	453218	0	correct
39562	621104	621104	1	correct
39563	572252	572252	0	correct
39564	275336	275336	0	correct
39565	202076	202076	0	correct
39566	17634	17634	0	correct
39567	689054	689054	0	correct
39568	552689	552689	0	correct
39569	186875	186875	0	correct
39570	578430	578430	0	correct
39571	557231	557231	0	correct
39572	426556	426556	0	correct
39573	647584	988807	0	wrong
39574	72284	72284	0	correct
39575	898557	898557	0	correct
39576	893317	893317	0	correct
39577	450176	450176	0	correct
39578	611413	611413	0	correct
39579	775310	775310	0	correct
39580	115709	115709	1	correct
39581	167525	167525	0	correct
39582	510915	510915	0	correct
39583	156191	156191	0	correct
39584	497239	497239	0	correct
39585	524782	524782	0	correct
39586	60400	60400	0	correct
39587	596323	596323	0	correct
39588	606842	606842	0	correct
39589	632322	632322	0	correct
39590	808302	808302	0	correct
39591	745652	745652	0	correct
39592	748986	748986	0	correct
39593	294922	294922	0	correct
39594	202963	202963	0	correct
39595	622589	622589	0	correct
39596	862267	862267	0	correct
39597	188133	188133	0	correct
39598	342532	342532	0	correct
39599	218991	218991	0	correct
39600	946480	946480	0	correct
39601	67306	67306	0	correct
39602	71745	71745	0	correct
39603	746978	746978	0	correct
39604	486194	486194	0	correct
39605	506978	506978	0	correct
39606	597107	597107	0	correct
39607	238178	238178	0	correct
39608	247642	247642	0	correct
39609	556221	556221	0	correct
39610	771357	771357	0	correct
39611	354229	354229	0	correct
39612	626877	626877	0	correct
39613	837185	837185	0	correct
39614	18108	18108	1	correct
39615	528132	532017	0	wrong
39616	608350	608350	0	correct
39617	29809	29809	0	correct
39618	491463	491463	0	correct
39619	985066	985066	0	correct
39620	196023	196023	1	correct
39621	74296	74296	0	correct
39622	995719	995719	0	correct
39623	695938	695938	0	correct
39624	897136	897136	0	correct
39625	437243	437243	0	correct
39626	292499	292499	1	correct
39627	249310	249310	0	correct
39628	541055	541055	0	correct
39629	676438	676438	0	correct
39630	316492	316492	0	correct
39631	125893	125893	0	correct
39632	775473	775473	0	correct
39633	858221	858221	0	correct
39634	930304	930304	0	correct
39635	250604	250604	0	correct
39636	358818	358818	0	correct
39637	361443	361443	0	correct
39638	805560	805560	0	correct
39639	632625	632625	0	correct
39640	498393	498393	0	correct
39641	1029	1029	0	correct
39642	396567	396567	0	correct
39643	472734	472734	0	correct
39644	938394	938394	0	correct
39645	894222	894222	0	correct
39646	510389	510389	0	correct
39647	680395	680395	0	correct
39648	467396	467396	0	correct
39649	387889	387889	0	correct
39650	672414	672414	0	correct
39651	660405	660405	0	correct
39652	261226	261226	0	correct
39653	936542	936542	0	correct
